batch,t_ms,raw_m,die_c,amb_c,rssi_dbm,gain_step,snr_db,kept
1,447081,-2.3888,39.6,29.06,-68.5,10,0.0,1
1,447807,-2.1184,39.6,29.06,-62.5,10,0.0,1
1,448533,-2.1184,39.6,29.06,-62.5,10,0.0,1
1,449259,-2.5240,39.6,29.06,-62.5,10,0.0,1
1,449985,-3.2903,40.6,29.06,-62.5,10,0.0,1
1,450711,-2.4790,39.6,29.06,-68.5,10,0.0,1
1,451437,-2.3437,39.6,29.06,-62.5,10,0.0,1
1,452163,-2.8395,39.6,29.06,-68.5,10,0.0,1
1,452889,-3.0424,39.6,29.06,-62.5,10,0.0,1
1,453615,-2.0508,39.6,29.06,-62.5,10,0.0,1
1,454341,-2.6593,39.6,29.06,-68.0,10,0.0,1
1,455067,-1.4423,39.6,29.06,-68.0,10,0.0,1
1,455793,-2.6367,39.6,29.06,-62.0,10,0.0,1
1,456519,-2.6367,39.6,29.06,-62.0,10,0.0,1
1,457245,-3.1776,39.6,29.06,-62.0,10,0.0,1
1,457971,-2.3663,39.6,29.06,-68.5,10,0.0,1
1,458697,-2.2311,39.6,29.06,-62.0,10,0.0,1
1,459423,-1.8930,40.6,29.07,-68.5,10,0.0,1
1,460149,-2.4564,39.6,29.06,-62.5,10,0.0,1
1,460875,-1.8029,39.6,29.06,-68.0,10,0.0,1
1,461601,-2.8846,39.6,29.07,-62.0,10,0.0,1
1,462327,-2.1635,39.6,29.06,-62.5,10,0.0,1
1,463053,-3.0649,38.6,29.06,-62.5,10,0.0,1
1,463779,-2.9072,38.6,29.07,-62.5,10,0.0,1
1,464505,-2.9072,38.6,29.07,-62.5,10,0.0,1
1,465231,-1.9156,39.6,29.06,-68.5,10,0.0,1
1,465957,-2.4564,38.6,29.07,-62.5,10,0.0,1
1,466683,-2.8395,39.6,29.06,-62.5,10,0.0,1
1,467409,-2.3663,39.6,29.06,-62.5,10,0.0,1
1,468135,-1.6677,39.6,29.07,-62.5,10,0.0,1
1,468861,-3.2452,39.6,29.07,-62.5,10,0.0,1
1,469587,-3.2903,39.6,29.07,-62.5,10,0.0,1
1,470313,-3.1325,40.6,29.06,-62.5,10,0.0,1
1,471039,-2.6367,39.6,29.06,-62.5,10,0.0,1
1,471765,-2.5466,39.6,29.06,-62.5,10,0.0,1
1,472491,-2.5466,39.6,29.06,-62.5,10,0.0,1
1,473217,-2.8170,39.6,29.06,-62.0,10,0.0,1
1,473943,-2.2987,39.6,29.07,-62.5,10,0.0,1
1,474669,-2.7269,40.6,29.07,-62.5,10,0.0,1
1,475395,-2.2761,39.6,29.06,-62.0,10,0.0,1
1,476121,-2.5916,39.6,29.07,-68.5,10,0.0,1
1,476847,-2.0508,40.6,29.07,-62.5,10,0.0,1
1,477573,-2.8621,39.6,29.06,-68.5,10,0.0,1
1,478299,-3.3804,39.6,29.06,-62.5,10,0.0,1
1,479025,-2.3437,40.6,29.06,-62.0,10,0.0,1
1,479751,-2.9522,39.6,29.06,-62.0,10,0.0,1
1,480477,-2.9522,39.6,29.07,-62.0,10,0.0,1
1,481203,-2.5916,40.6,29.06,-62.5,10,0.0,1
1,481929,-3.0198,40.6,29.07,-62.5,10,0.0,1
1,482655,-1.8480,39.6,29.07,-68.5,10,0.0,1
1,483381,-3.3804,40.6,29.07,-62.0,10,0.0,1
1,484107,-1.9381,39.6,29.07,-68.5,10,0.0,1
1,484833,-3.0649,39.6,29.07,-62.5,10,0.0,1
1,485559,-2.3663,39.6,29.06,-68.5,10,0.0,1
1,486285,-2.3212,39.6,29.07,-68.0,10,0.0,1
1,487011,-3.0874,39.6,29.07,-62.5,10,0.0,1
1,487737,-1.8029,38.6,29.06,-62.0,10,0.0,1
1,488463,-1.9606,39.6,29.07,-62.0,10,0.0,1
1,489189,-1.6226,39.6,29.07,-68.5,10,0.0,1
1,489915,-2.5916,39.6,29.07,-68.0,10,0.0,1
1,490641,-3.0874,39.6,29.07,-68.5,10,0.0,1
1,491367,-2.3212,39.6,29.07,-62.5,10,0.0,1
1,492093,-3.3128,39.6,29.07,-62.5,10,0.0,1
1,492819,-3.1100,39.6,29.07,-62.5,10,0.0,1
2,493545,-1.5325,38.6,29.07,-62.5,10,0.0,1
2,494271,-2.7719,39.6,29.07,-68.5,10,0.0,1
2,494997,-3.0649,39.6,29.07,-62.5,10,0.0,1
2,495723,-3.2227,39.6,29.07,-62.5,10,0.0,1
2,496449,-1.8930,39.6,29.07,-62.5,10,0.0,1
2,497175,-2.2987,40.6,29.07,-62.5,10,0.0,1
2,497901,-1.8029,39.6,29.07,-62.5,10,0.0,1
2,498627,-2.6142,40.6,29.07,-62.5,10,0.0,1
2,499353,-2.2761,39.6,29.07,-68.5,10,0.0,1
2,500079,-2.4339,39.6,29.07,-62.0,10,0.0,1
2,500805,-2.5691,40.6,29.07,-68.5,10,0.0,1
2,501531,-2.2085,40.6,29.07,-68.5,10,0.0,1
2,502257,-2.2085,40.6,29.07,-68.5,10,0.0,1
2,502983,-2.6593,40.6,29.07,-62.5,10,0.0,1
2,503709,-2.0959,40.6,29.07,-68.5,10,0.0,1
2,504435,-1.3296,40.6,29.07,-62.0,10,0.0,1
2,505161,-2.0959,40.6,29.07,-62.0,10,0.0,1
2,505887,-2.9297,39.6,29.07,-62.5,10,0.0,1
2,506613,-3.0874,39.6,29.07,-68.5,10,0.0,1
2,507339,-2.5691,39.6,29.07,-62.5,10,0.0,1
2,508065,-1.7578,39.6,29.07,-68.5,10,0.0,1
2,508791,-2.7269,40.6,29.07,-62.0,10,0.0,1
2,509517,-2.7043,40.6,29.07,-62.5,10,0.0,1
2,510243,-2.7043,39.6,29.07,-62.5,10,0.0,1
2,510969,-3.2227,39.6,29.07,-68.5,10,0.0,1
2,511695,-2.4114,39.6,29.08,-62.5,10,0.0,1
2,512421,-2.6142,39.6,29.07,-68.5,10,0.0,1
2,513147,-2.4114,39.6,29.07,-62.5,10,0.0,1
2,513873,-2.9297,40.6,29.08,-62.5,10,0.0,1
2,514599,-2.5240,40.6,29.07,-62.5,10,0.0,1
2,515325,-2.6818,39.6,29.07,-62.5,10,0.0,1
2,516051,-2.1860,39.6,29.08,-62.5,10,0.0,1
2,516777,-1.6451,39.6,29.07,-68.0,10,0.0,1
2,517503,-1.6677,39.6,29.07,-62.5,10,0.0,1
2,518229,-1.6677,39.6,29.08,-62.5,10,0.0,1
2,518955,-2.7494,39.6,29.07,-62.0,10,0.0,1
2,519681,-3.2677,39.6,29.07,-62.5,10,0.0,1
2,520407,-2.3663,39.6,29.07,-62.0,10,0.0,1
2,521133,-2.9072,39.6,29.08,-62.0,10,0.0,1
2,521859,-2.5015,40.6,29.07,-68.5,10,0.0,1
2,522585,-2.6593,39.6,29.07,-62.5,10,0.0,1
2,523311,-2.4339,39.6,29.07,-68.0,10,0.0,1
2,524037,-2.4114,39.6,29.07,-62.0,10,0.0,1
2,524763,-3.1550,38.6,29.07,-62.0,10,0.0,1
2,525489,-2.2987,39.6,29.07,-62.0,10,0.0,1
2,526215,-2.2987,39.6,29.07,-62.0,10,0.0,1
2,526941,-2.3888,39.6,29.07,-62.5,10,0.0,1
2,527667,-2.0959,39.6,29.08,-62.5,10,0.0,1
2,528393,-2.5916,39.6,29.07,-62.5,10,0.0,1
2,529119,-2.9522,38.6,29.07,-62.5,10,0.0,1
2,529845,-2.2311,38.6,29.08,-68.0,10,0.0,1
2,530571,-3.2903,38.6,29.07,-62.0,10,0.0,1
2,531297,-2.1184,39.6,29.07,-62.0,10,0.0,1
2,532023,-2.2536,39.6,29.08,-62.0,10,0.0,1
2,532749,-2.7269,39.6,29.08,-62.5,10,0.0,1
2,533475,-1.6451,39.6,29.08,-62.5,10,0.0,1
2,534201,-1.6451,39.6,29.08,-62.5,10,0.0,1
2,534927,-2.7719,40.6,29.08,-68.5,10,0.0,1
2,535653,-3.4480,40.6,29.07,-68.5,10,0.0,1
2,536379,-3.0874,40.6,29.08,-62.5,10,0.0,1
2,537105,-2.7043,40.6,29.08,-63.0,10,0.0,1
2,537831,-3.4255,39.6,29.07,-62.5,10,0.0,1
2,538557,-3.1325,39.6,29.08,-62.5,10,0.0,1
2,539283,-2.7269,39.6,29.08,-62.5,10,0.0,1
2,540009,-1.9381,39.6,29.08,-62.5,10,0.0,1
2,540735,-1.5099,40.6,29.08,-62.5,10,0.0,1
2,541461,-1.7803,40.6,29.08,-62.5,10,0.0,1
2,542187,-1.7353,40.6,29.08,-68.0,10,0.0,1
2,542913,-3.3353,40.6,29.08,-62.0,10,0.0,1
2,543639,-2.5015,40.6,29.08,-62.5,10,0.0,1
2,544365,-2.9297,39.6,29.08,-62.0,10,0.0,1
2,545091,-2.2085,39.6,29.08,-68.0,10,0.0,1
2,545817,-2.9522,39.6,29.08,-62.5,10,0.0,1
2,546543,-2.4790,39.6,29.08,-62.5,10,0.0,1
2,547269,-3.5382,39.6,29.08,-68.0,10,0.0,1
2,547995,-4.5297,39.6,29.08,-62.5,10,0.0,1
2,548721,-3.6058,38.6,29.08,-62.5,10,0.0,1
2,549447,-3.0424,38.6,29.07,-62.5,10,0.0,1
2,550173,-2.0282,39.6,29.08,-62.5,10,0.0,1
2,550899,-2.2085,40.6,29.08,-62.5,10,0.0,1
2,551625,-2.5240,40.6,29.08,-62.5,10,0.0,1
2,552351,-1.9606,40.6,29.08,-62.5,10,0.0,1
2,553077,-2.4564,40.6,29.08,-62.5,10,0.0,1
2,553803,-1.8930,39.6,29.07,-62.0,10,0.0,1
2,554529,-2.2536,40.6,29.07,-62.0,10,0.0,1
2,555255,-3.0874,40.6,29.07,-68.0,10,0.0,1
2,555981,-3.0874,39.6,29.08,-68.0,10,0.0,1
2,556707,-1.5775,39.6,29.08,-68.0,10,0.0,1
2,557433,-1.6226,39.6,29.08,-62.5,10,0.0,1
2,558159,-1.6677,39.6,29.08,-62.5,10,0.0,1
2,558885,-2.0959,39.6,29.08,-62.5,10,0.0,1
2,559611,-1.8480,39.6,29.08,-62.0,10,0.0,1
2,560337,-3.6058,39.6,29.08,-62.5,10,0.0,1
2,561063,-1.7578,39.6,29.08,-68.5,10,0.0,1
2,561789,-3.0874,39.6,29.08,-62.5,10,0.0,1
2,562515,-3.3128,39.6,29.08,-62.0,10,0.0,1
2,563241,-2.6818,39.6,29.08,-68.0,10,0.0,1
2,563967,-2.6818,40.6,29.08,-68.0,10,0.0,1
2,564693,-1.3747,39.6,29.08,-68.5,10,0.0,1
2,565419,-2.0508,39.6,29.08,-62.5,10,0.0,1
2,566145,-2.3663,39.6,29.08,-62.5,10,0.0,1
2,566871,-3.2677,39.6,29.07,-62.5,10,0.0,1
2,567597,-1.5550,40.6,29.08,-62.0,10,0.0,1
2,568323,-3.0424,39.6,29.08,-62.5,10,0.0,1
2,569049,-1.8705,39.6,29.08,-62.5,10,0.0,1
2,569775,-3.3353,39.6,29.07,-62.0,10,0.0,1
2,570501,-3.0649,39.6,29.08,-62.0,10,0.0,1
2,571227,-2.2311,40.6,29.08,-62.5,10,0.0,1
2,571953,-2.2311,39.6,29.08,-62.5,10,0.0,1
2,572679,-2.9297,39.6,29.08,-62.0,10,0.0,1
2,573405,-1.0592,39.6,29.08,-62.5,10,0.0,1
2,574131,-1.8930,39.6,29.08,-62.5,10,0.0,1
2,574857,-3.2227,38.6,29.08,-62.0,10,0.0,1
2,575583,-2.9072,39.6,29.08,-62.5,10,0.0,1
2,576309,-2.2536,39.6,29.08,-68.0,10,0.0,1
2,577035,-2.4790,39.6,29.08,-62.0,10,0.0,1
2,577761,-2.3212,40.6,29.08,-68.5,10,0.0,1
2,578487,-2.2761,40.6,29.08,-68.0,10,0.0,1
2,579213,-2.6367,40.6,29.08,-62.5,10,0.0,1
2,579939,-2.6367,39.6,29.08,-62.5,10,0.0,1
2,580665,-2.0508,40.6,29.08,-62.5,10,0.0,1
2,581391,-3.3804,39.6,29.08,-62.5,10,0.0,1
2,582117,-2.3663,39.6,29.09,-62.0,10,0.0,1
2,582843,-2.5691,39.6,29.08,-68.5,10,0.0,1
2,583569,-2.4114,39.6,29.08,-62.5,10,0.0,1
2,584295,-1.4874,39.6,29.08,-68.0,10,0.0,1
2,585021,-3.1776,39.6,29.08,-62.5,10,0.0,1
2,585747,-1.6451,38.6,29.08,-68.0,10,0.0,1
2,586473,-2.0508,39.6,29.08,-62.0,10,0.0,1
2,587199,-3.3128,39.6,29.08,-62.0,10,0.0,1
2,587925,-3.3128,39.6,29.08,-62.0,10,0.0,1
2,588651,-2.4564,39.6,29.08,-68.0,10,0.0,1
2,589377,-2.9297,39.6,29.08,-62.5,10,0.0,1
2,590103,-2.4790,39.6,29.08,-68.5,10,0.0,1
2,590829,-3.0424,39.6,29.08,-62.0,10,0.0,1
2,591555,-2.2085,39.6,29.08,-62.5,10,0.0,1
2,592281,-1.8930,39.6,29.09,-62.5,10,0.0,1
2,593007,-1.6677,39.6,29.08,-68.0,10,0.0,1
2,593733,-3.2227,39.6,29.08,-62.5,10,0.0,1
2,594459,-2.5691,39.6,29.08,-68.5,10,0.0,1
2,595185,-2.7269,39.6,29.08,-62.5,10,0.0,1
2,595911,-2.4339,39.6,29.08,-62.0,10,0.0,1
2,596637,-2.3888,39.6,29.08,-62.5,10,0.0,1
2,597363,-2.8395,39.6,29.09,-62.0,10,0.0,1
2,598089,-2.1409,40.6,29.08,-68.0,10,0.0,1
2,598815,-2.2987,39.6,29.09,-68.5,10,0.0,1
2,599541,-2.5240,39.6,29.09,-62.5,10,0.0,1
2,600267,-2.4114,39.6,29.09,-68.0,10,0.0,1
2,600993,-3.3353,40.6,29.08,-62.0,10,0.0,1
2,601719,-2.2761,40.6,29.09,-62.5,10,0.0,1
2,602445,-3.6734,40.6,29.09,-62.0,10,0.0,1
2,603171,-3.4255,39.6,29.09,-68.5,10,0.0,1
2,603897,-2.6142,39.6,29.09,-62.5,10,0.0,1
2,604623,-2.4339,39.6,29.09,-68.5,10,0.0,1
2,605349,-2.2311,39.6,29.09,-62.5,10,0.0,1
2,606075,-2.2311,39.6,29.09,-68.0,10,0.0,1
2,606801,-2.8170,40.6,29.09,-68.0,10,0.0,1
2,607527,-1.3972,39.6,29.09,-68.0,10,0.0,1
2,608253,-1.7127,39.6,29.09,-62.5,10,0.0,1
2,608979,-3.2677,39.6,29.08,-68.5,10,0.0,1
2,609705,-3.2677,39.6,29.08,-68.5,10,0.0,1
2,610431,-3.3128,39.6,29.09,-62.5,10,0.0,1
2,611157,-2.0733,39.6,29.08,-62.5,10,0.0,1
2,611883,-1.9381,39.6,29.09,-62.5,10,0.0,1
2,612609,-2.2987,39.6,29.09,-68.0,10,0.0,1
2,613335,-2.3212,39.6,29.08,-62.5,10,0.0,1
2,614061,-2.3437,40.6,29.09,-68.5,10,0.0,1
2,614787,-2.0733,40.6,29.08,-62.5,10,0.0,1
2,615513,-1.9606,39.6,29.09,-68.0,10,0.0,1
2,616239,-2.3212,40.6,29.09,-62.0,10,0.0,1
2,616965,-1.9381,39.6,29.09,-62.5,10,0.0,1
2,617691,-1.9381,39.6,29.09,-62.5,10,0.0,1
2,618417,-2.5691,39.6,29.10,-62.5,10,0.0,1
2,619143,-2.2085,40.6,29.09,-68.0,10,0.0,1
2,619869,-1.8705,40.6,29.09,-68.0,10,0.0,1
2,620595,-2.3437,39.6,29.09,-68.5,10,0.0,1
2,621321,-2.4339,39.6,29.09,-62.0,10,0.0,1
2,622047,-2.8846,39.6,29.09,-62.5,10,0.0,1
2,622773,-1.7127,39.6,29.09,-68.0,10,0.0,1
2,623499,-2.3888,39.6,29.09,-62.5,10,0.0,1
2,624225,-3.0649,39.6,29.09,-68.5,10,0.0,1
2,624951,-2.7043,39.6,29.09,-62.5,10,0.0,1
2,625677,-2.7043,39.6,29.09,-62.5,10,0.0,1
2,626403,-2.6593,39.6,29.09,-68.0,10,0.0,1
2,627129,-2.2761,39.6,29.09,-62.5,10,0.0,1
2,627855,-3.6508,39.6,29.09,-62.0,10,0.0,1
2,628581,-3.2677,40.6,29.09,-68.0,10,0.0,1
2,629307,-1.9381,39.6,29.09,-68.0,10,0.0,1
2,630033,-2.8846,40.6,29.09,-68.5,10,0.0,1
2,630759,-2.2761,39.6,29.09,-62.5,10,0.0,1
2,631485,-2.5466,39.6,29.09,-62.5,10,0.0,1
2,632211,-1.5775,39.6,29.10,-62.5,10,0.0,1
2,632937,-1.3296,39.6,29.09,-62.5,10,0.0,1
2,633663,-1.3296,40.6,29.09,-62.5,10,0.0,1
2,634389,-2.5015,39.6,29.09,-62.5,10,0.0,1
2,635115,-2.6142,39.6,29.10,-62.5,10,0.0,1
2,635841,-1.9381,39.6,29.10,-62.5,10,0.0,1
2,636567,-1.4874,38.6,29.10,-62.5,10,0.0,1
2,637293,-1.4648,39.6,29.10,-62.5,10,0.0,1
2,638019,-2.0959,39.6,29.10,-62.5,10,0.0,1
2,638745,-2.0733,38.6,29.10,-62.5,10,0.0,1
2,639471,-3.1550,39.6,29.10,-68.0,10,0.0,1
2,640197,-3.2001,38.6,29.10,-62.0,10,0.0,1
2,640923,-3.6058,39.6,29.10,-62.5,10,0.0,1
2,641649,-3.6058,39.6,29.10,-62.5,10,0.0,1
2,642375,-2.3437,39.6,29.09,-62.5,10,0.0,1
2,643101,-1.8029,39.6,29.10,-62.5,10,0.0,1
2,643827,-2.8846,39.6,29.10,-62.5,10,0.0,1
2,644553,-2.2311,39.6,29.10,-62.5,10,0.0,1
2,645279,-2.8395,39.6,29.10,-62.5,10,0.0,1
2,646005,-2.3212,39.6,29.10,-68.0,10,0.0,1
2,646731,-2.7719,40.6,29.10,-62.5,10,0.0,1
2,647457,-2.2536,40.6,29.10,-62.5,10,0.0,1
2,648183,-2.4564,40.6,29.10,-68.5,10,0.0,1
2,648909,-2.2987,39.6,29.09,-62.5,10,0.0,1
2,649635,-2.2987,40.6,29.10,-62.5,10,0.0,1
2,650361,-2.1860,39.6,29.10,-68.5,10,0.0,1
2,651087,-2.4790,40.6,29.10,-62.0,10,0.0,1
2,651813,-2.1635,40.6,29.10,-68.0,10,0.0,1
2,652539,-1.5550,40.6,29.10,-68.5,10,0.0,1
2,653265,-1.9832,40.6,29.10,-62.5,10,0.0,1
2,653991,-2.4114,40.6,29.10,-62.0,10,0.0,1
2,654717,-3.4255,40.6,29.10,-68.0,10,0.0,1
2,655443,-2.2085,39.6,29.10,-62.0,10,0.0,1
2,656169,-2.3437,39.6,29.10,-68.5,10,0.0,1
2,656895,-2.3663,39.6,29.10,-68.5,10,0.0,1
2,657621,-3.4931,39.6,29.10,-62.5,10,0.0,1
2,658347,-1.5550,40.6,29.10,-68.5,10,0.0,1
2,659073,-2.3212,39.6,29.10,-62.5,10,0.0,1
2,659799,-2.0057,38.6,29.10,-62.0,10,0.0,1
2,660525,-3.1776,39.6,29.10,-68.5,10,0.0,1
2,661251,-2.9522,39.6,29.10,-62.5,10,0.0,1
2,661977,-2.7719,39.6,29.10,-62.5,10,0.0,1
2,662703,-2.3437,39.6,29.10,-62.5,10,0.0,1
2,663429,-45.3876,39.6,29.10,-62.5,10,0.0,0
2,664155,-2.2761,39.6,29.10,-62.5,10,0.0,1
2,664881,-2.3212,40.6,29.10,-62.5,10,0.0,1
2,665607,-1.8029,39.6,29.10,-68.5,10,0.0,1
2,666333,-2.9072,40.6,29.10,-62.5,10,0.0,1
2,667059,-2.8846,40.6,29.10,-62.0,10,0.0,1
2,667785,-2.0057,39.6,29.10,-62.0,10,0.0,1
2,668511,-2.8170,40.6,29.10,-62.5,10,0.0,1
2,669237,-3.2001,40.6,29.10,-62.5,10,0.0,1
2,669963,-2.0057,40.6,29.10,-62.5,10,0.0,1
2,670689,-2.9297,40.6,29.11,-62.5,10,0.0,1
2,671415,-2.9297,40.6,29.11,-62.5,10,0.0,1
2,672141,-2.9522,40.6,29.11,-62.5,10,0.0,1
2,672867,-2.3437,39.6,29.11,-62.0,10,0.0,1
2,673593,-1.5099,39.6,29.11,-62.0,10,0.0,1
2,674319,-2.3437,39.6,29.10,-62.5,10,0.0,1
2,675045,-2.2987,40.6,29.10,-62.5,10,0.0,1
2,675771,-2.5015,40.6,29.10,-62.0,10,0.0,1
2,676497,-2.5466,40.6,29.10,-62.0,10,0.0,1
2,677223,-3.4255,40.6,29.10,-62.5,10,0.0,1
2,677949,-1.9156,39.6,29.10,-62.5,10,0.0,1
2,678675,-2.8846,39.6,29.11,-68.0,10,0.0,1
2,679401,-2.8846,40.6,29.10,-68.0,10,0.0,1
2,680127,-2.6367,39.6,29.11,-68.0,10,0.0,1
2,680853,-2.2311,39.6,29.10,-62.5,10,0.0,1
2,681579,-2.7494,39.6,29.10,-62.5,10,0.0,1
2,682305,-3.0874,39.6,29.10,-62.5,10,0.0,1
2,683031,-3.6959,39.6,29.10,-62.5,10,0.0,1
2,683757,-2.2987,40.6,29.10,-68.5,10,0.0,1
2,684483,-2.0959,39.6,29.10,-62.5,10,0.0,1
2,685209,-2.0057,39.6,29.10,-62.5,10,0.0,1
2,685935,-3.0198,39.6,29.10,-62.5,10,0.0,1
2,686661,-2.1409,39.6,29.11,-68.0,10,0.0,1
2,687387,-2.1409,39.6,29.11,-68.0,10,0.0,1
2,688113,-3.3804,39.6,29.10,-62.0,10,0.0,1
2,688839,-3.4706,39.6,29.11,-68.5,10,0.0,1
2,689565,-2.2536,39.6,29.11,-68.0,10,0.0,1
2,690291,-2.9748,39.6,29.10,-62.0,10,0.0,1
2,691017,-2.0282,39.6,29.10,-62.5,10,0.0,1
2,691743,-2.5466,39.6,29.10,-62.0,10,0.0,1
2,692469,-2.3212,39.6,29.11,-68.5,10,0.0,1
2,693195,-3.0424,39.6,29.10,-62.5,10,0.0,1
2,693921,-2.2536,39.6,29.10,-62.5,10,0.0,1
2,694647,-2.5916,39.6,29.11,-62.5,10,0.0,1
2,695373,-2.5916,39.6,29.10,-62.5,10,0.0,1
2,696099,-2.9522,39.6,29.11,-68.5,10,0.0,1
2,696825,-3.3128,39.6,29.11,-62.5,10,0.0,1
2,697551,-3.2677,40.6,29.11,-62.5,10,0.0,1
2,698277,-2.3888,40.6,29.10,-62.5,10,0.0,1
2,699003,-2.9297,40.6,29.11,-62.0,10,0.0,1
2,699729,-2.9522,39.6,29.11,-62.5,10,0.0,1
2,700455,-2.4339,40.6,29.11,-62.5,10,0.0,1
2,701181,-2.3663,39.6,29.11,-62.5,10,0.0,1
2,701907,-3.2677,38.6,29.11,-68.0,10,0.0,1
2,702633,-2.4114,39.6,29.11,-62.5,10,0.0,1
2,703359,-2.4114,39.6,29.11,-62.5,10,0.0,1
2,704085,-2.2085,39.6,29.10,-62.5,10,0.0,1
2,704811,-2.5015,40.6,29.11,-62.5,10,0.0,1
2,705537,-2.4339,40.6,29.11,-62.5,10,0.0,1
2,706263,-2.8846,39.6,29.11,-62.5,10,0.0,1
2,706989,-3.0424,39.6,29.11,-62.5,10,0.0,1
2,707715,-2.6142,39.6,29.11,-62.5,10,0.0,1
2,708441,-2.5466,40.6,29.11,-62.5,10,0.0,1
2,709167,-1.8254,40.6,29.11,-62.0,10,0.0,1
2,709893,-1.7353,40.6,29.11,-68.5,10,0.0,1
2,710619,-1.8705,40.6,29.11,-68.5,10,0.0,1
2,711345,-1.4874,40.6,29.11,-68.5,10,0.0,1
2,712071,-3.2452,39.6,29.11,-62.0,10,0.0,1
2,712797,-2.0508,39.6,29.11,-62.0,10,0.0,1
2,713523,-2.2311,40.6,29.11,-62.0,10,0.0,1
2,714249,-3.2677,39.6,29.11,-62.5,10,0.0,1
2,714975,-1.6677,40.6,29.11,-62.5,10,0.0,1
2,715701,-3.0649,39.6,29.11,-62.0,10,0.0,1
2,716427,-1.9832,39.6,29.11,-62.5,10,0.0,1
2,717153,-3.2001,39.6,29.11,-68.0,10,0.0,1
2,717879,-2.0057,39.6,29.11,-62.5,10,0.0,1
2,718605,-2.8395,39.6,29.11,-62.5,10,0.0,1
2,719331,-2.4339,39.6,29.11,-62.0,10,0.0,1
2,720057,-3.5607,39.6,29.11,-62.0,10,0.0,1
2,720783,-1.5550,39.6,29.11,-62.5,10,0.0,1
2,721509,-3.1325,39.6,29.11,-62.5,10,0.0,1
2,722235,-2.9748,39.6,29.11,-62.5,10,0.0,1
2,722961,-2.0959,39.6,29.11,-62.5,10,0.0,1
2,723687,-2.2761,39.6,29.11,-62.0,10,0.0,1
2,724413,-2.6142,39.6,29.11,-62.5,10,0.0,1
2,725139,-2.6142,39.6,29.11,-62.5,10,0.0,1
2,725865,-1.9156,39.6,29.11,-68.5,10,0.0,1
2,726591,-2.2987,40.6,29.11,-62.5,10,0.0,1
2,727317,-3.0874,40.6,29.10,-62.5,10,0.0,1
2,728043,-1.6226,40.6,29.11,-62.5,10,0.0,1
2,728769,-3.0649,40.6,29.11,-62.0,10,0.0,1
2,729495,-2.2761,39.6,29.11,-62.5,10,0.0,1
2,730221,-1.5099,39.6,29.11,-62.5,10,0.0,1
2,730947,-2.2085,39.6,29.11,-62.5,10,0.0,1
2,731673,-2.8395,39.6,29.11,-62.0,10,0.0,1
2,732399,-2.1184,39.6,29.12,-62.5,10,0.0,1
2,733125,-2.1184,39.6,29.11,-62.5,10,0.0,1
2,733851,-2.1409,39.6,29.11,-62.0,10,0.0,1
2,734577,-1.7353,39.6,29.11,-62.5,10,0.0,1
2,735303,-2.0508,39.6,29.11,-62.5,10,0.0,1
2,736029,-1.7353,39.6,29.11,-68.0,10,0.0,1
2,736755,-2.3212,39.6,29.11,-62.5,10,0.0,1
2,737481,-2.0959,39.6,29.11,-62.5,10,0.0,1
2,738207,-2.2311,39.6,29.11,-68.0,10,0.0,1
2,738933,-1.6677,40.6,29.11,-68.5,10,0.0,1
2,739659,-2.9522,39.6,29.12,-62.5,10,0.0,1
2,740385,-2.5691,39.6,29.12,-62.0,10,0.0,1
2,741111,-2.5691,39.6,29.12,-62.0,10,0.0,1
2,741837,-3.5156,39.6,29.11,-68.5,10,0.0,1
2,742563,-1.4423,39.6,29.12,-68.5,10,0.0,1
2,743289,-1.7127,39.6,29.12,-68.5,10,0.0,1
2,744015,-1.8705,39.6,29.12,-68.5,10,0.0,1
2,744741,-1.5775,39.6,29.12,-62.5,10,0.0,1
2,745467,-1.7353,39.6,29.12,-68.0,10,0.0,1
2,746193,-3.5382,39.6,29.12,-68.5,10,0.0,1
2,746919,-3.2452,40.6,29.12,-62.5,10,0.0,1
2,747645,-2.2311,39.6,29.12,-68.5,10,0.0,1
2,748371,-2.4339,39.6,29.12,-68.0,10,0.0,1
2,749097,-2.4339,39.6,29.11,-68.0,10,0.0,1
2,749823,-2.3212,39.6,29.12,-62.5,10,0.0,1
2,750549,-3.0874,39.6,29.12,-62.5,10,0.0,1
2,751275,-1.4648,39.6,29.12,-68.0,10,0.0,1
2,752001,-2.6593,39.6,29.12,-62.5,10,0.0,1
2,752727,-2.7494,39.6,29.12,-68.0,10,0.0,1
2,753453,-2.8395,38.6,29.12,-62.5,10,0.0,1
2,754179,-3.1776,38.6,29.12,-62.0,10,0.0,1
2,754905,-2.6593,38.6,29.12,-68.5,10,0.0,1
2,755631,-3.2001,39.6,29.12,-62.5,10,0.0,1
2,756357,-2.4564,38.6,29.12,-68.0,10,0.0,1
2,757083,-2.4564,39.6,29.12,-68.0,10,0.0,1
2,757809,-3.3128,39.6,29.12,-62.5,10,0.0,1
2,758535,-3.0424,39.6,29.12,-68.0,10,0.0,1
2,759261,-2.3888,38.6,29.12,-62.5,10,0.0,1
2,759987,-2.9072,38.6,29.12,-62.0,10,0.0,1
2,760713,-2.4790,38.6,29.12,-68.5,10,0.0,1
2,761439,-2.7945,39.6,29.12,-62.0,10,0.0,1
2,762165,-2.9748,39.6,29.12,-68.5,10,0.0,1
2,762891,-2.4339,39.6,29.13,-62.5,10,0.0,1
