MAC: 9c:13:9e:f1:0a:a8
Uploading stub...
Running stub...
Stub running...
Changing baud rate to 921600
Changed.
Configuring flash size...
Flash will be erased from 0x00000000 to 0x00003fff...
Flash will be erased from 0x00008000 to 0x00008fff...
Flash will be erased from 0x0000e000 to 0x0000ffff...
Flash will be erased from 0x00010000 to 0x0005efff...
SHA digest in image updated
Compressed 15104 bytes to 10430...
Writing at 0x00000000... (100 %)
Wrote 15104 bytes (10430 compressed) at 0x00000000 in 0.2 seconds (effective 736.8 kbit/s)...
Hash of data verified.
Compressed 3072 bytes to 146...
Writing at 0x00008000... (100 %)
Wrote 3072 bytes (146 compressed) at 0x00008000 in 0.0 seconds (effective 855.9 kbit/s)...
Hash of data verified.
Compressed 8192 bytes to 47...
Writing at 0x0000e000... (100 %)
Wrote 8192 bytes (47 compressed) at 0x0000e000 in 0.1 seconds (effective 1127.4 kbit/s)...
Hash of data verified.
Compressed 322400 bytes to 180653...
Writing at 0x00010000... (8 %)
Writing at 0x0001bdcd... (16 %)
Writing at 0x00026fde... (25 %)
Writing at 0x0002c62c... (33 %)
Writing at 0x00032305... (41 %)
Writing at 0x00037bad... (50 %)
Writing at 0x0003db4c... (58 %)
Writing at 0x0004317c... (66 %)
Writing at 0x000484bf... (75 %)
Writing at 0x0004dc28... (83 %)
Writing at 0x00056f64... (91 %)
Writing at 0x0005e91f... (100 %)
Wrote 322400 bytes (180653 compressed) at 0x00010000 in 1.8 seconds (effective 1442.1 kbit/s)...
Hash of data verified.

Leaving...
Hard resetting via RTS pin...
=================================== [SUCCESS] Took 7.62 seconds ===================================

Environment    Status    Duration
-------------  --------  ------------
master         SUCCESS   00:00:07.616
=================================== 1 succeeded in 00:00:07.616 ===================================
[serial] Opening /dev/ttyACM2 at 115200
[serial] Waiting for first 500-sample stats line (~360 s)...
  239578,-0.2028,39.6,27.41
  240300,1.3747,39.6,27.41
  241022,-12.1695,39.6,27.41
  241744,0.5859,39.6,27.41
  242466,1.1719,38.6,27.41
  243188,0.5183,38.6,27.41
  243910,1.3071,39.6,27.40
  244632,1.1268,39.6,27.41
  245354,0.5859,39.6,27.41
  246076,0.4507,39.6,27.41
  246798,0.4733,39.6,27.41
  247520,0.8113,40.6,27.40
  248242,1.0817,39.6,27.41
  248964,1.4648,38.6,27.41
  249686,0.7888,38.6,27.41
  250408,0.3155,38.6,27.41
  251130,0.3831,39.6,27.40
  251852,0.4507,39.6,27.41
  252574,1.3071,39.6,27.41
  253296,0.4056,39.6,27.41
  254018,0.4056,39.6,27.41
  254740,0.6310,38.6,27.40
  255462,0.5859,39.6,27.41
  256184,1.1944,39.6,27.40
  256906,0.4507,38.6,27.40
  257628,0.7437,39.6,27.40
  258350,-0.0451,39.6,27.40
  259072,0.2930,39.6,27.40
  259794,0.5183,39.6,27.40
  260516,1.0367,39.6,27.39
  261238,-0.3606,39.6,27.40
  261960,1.0367,39.6,27.40
  262682,0.6310,39.6,27.39
  263404,1.5775,39.6,27.39
  264126,1.6001,39.6,27.39
  264848,0.2479,39.6,27.39
  265570,0.7888,39.6,27.39
  266292,0.7437,39.6,27.39
  267014,-0.6310,39.6,27.39
  267736,0.4958,39.6,27.39
  268458,0.8789,39.6,27.39
  269180,1.5550,39.6,27.39
  269902,1.3522,39.6,27.39
  270624,1.3522,39.6,27.39
  271346,1.2395,39.6,27.39
  272068,0.6085,39.6,27.39
  272790,0.5183,39.6,27.39
  273512,1.1043,39.6,27.39
  274234,0.6085,39.6,27.39
  274956,0.7437,39.6,27.39
  275678,0.0451,38.6,27.40
  276400,0.8338,39.6,27.40
  277122,-0.3155,38.6,27.39
  277844,-0.2254,38.6,27.40
  278566,0.9691,39.6,27.39
  279288,0.6310,39.6,27.39
  280010,0.2704,39.6,27.39
  280732,0.0901,39.6,27.39
  281454,0.6986,39.6,27.38
  282176,1.0367,38.6,27.39
  282898,0.9916,39.6,27.39
  283620,0.9916,39.6,27.39
  284342,0.4507,39.6,27.39
  285064,1.1493,39.6,27.39
  285786,0.1803,39.6,27.39
  286508,0.5634,39.6,27.39
  287230,0.5634,39.6,27.39
  287952,0.3606,39.6,27.39
  288674,-0.5183,39.6,27.39
  289396,0.9014,39.6,27.39
  290118,-0.2930,38.6,27.39
  290840,0.6085,39.6,27.40
  291562,0.1803,39.6,27.39
  292284,0.6310,39.6,27.39
  293006,0.6761,39.6,27.40
  293728,1.3296,39.6,27.39
  294450,-0.5634,39.6,27.39
  295172,-0.2028,39.6,27.39
  295894,1.3972,39.6,27.39
  296616,0.9916,39.6,27.39
  297338,0.4507,39.6,27.39
  298060,0.2704,39.6,27.40
  298782,0.7437,39.6,27.39
  299504,0.3155,39.6,27.39
  300226,0.3155,39.6,27.39
  300948,1.4874,39.6,27.39
  301670,0.8789,39.6,27.40
  302392,0.9916,39.6,27.40
  303114,0.5859,39.6,27.39
  303836,-0.1352,39.6,27.39
  304558,0.0451,39.6,27.39
  305280,-0.1127,39.6,27.39
  306002,0.2704,39.6,27.39
  306724,0.5859,39.6,27.39
  307446,1.0141,39.6,27.39
  308168,-0.1352,38.6,27.39
  308890,1.0592,38.6,27.39
  309612,0.2930,39.6,27.39
  310334,-0.2930,39.6,27.39
  311056,0.4958,39.6,27.39
  311778,0.6535,39.6,27.39
  312500,0.7437,39.6,27.39
  313222,0.7212,39.6,27.39
  313944,0.9916,39.6,27.39
  314666,1.4198,39.6,27.39
  315388,0.8789,38.6,27.39
  316110,1.0817,39.6,27.39
  316832,1.0817,39.6,27.39
  317554,0.2254,39.6,27.39
  318276,0.6310,38.6,27.39
  318998,0.1352,39.6,27.39
  319720,1.1944,39.6,27.39
  320442,1.4423,38.6,27.39
  321164,-0.1803,39.6,27.39
  321886,0.5859,38.6,27.39
  322608,0.9465,39.6,27.39
  323330,0.6535,38.6,27.39
  324052,0.2254,39.6,27.39
  324774,1.3747,39.6,27.40
  325496,0.0451,39.6,27.39
