time_utc,t_ms,die_c,amb_c,rssi_dbm,gain_step,snr_db,rssi_sync
2026-07-20T00:03:10.811+00:00,1353040,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:11.118+00:00,1353347,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:11.425+00:00,1353654,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:11.732+00:00,1353961,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:12.039+00:00,1354268,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:12.346+00:00,1354575,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:12.653+00:00,1354882,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:12.960+00:00,1355189,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:13.267+00:00,1355496,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:13.573+00:00,1355803,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:13.881+00:00,1356110,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:14.188+00:00,1356417,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:14.495+00:00,1356724,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:14.802+00:00,1357031,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:15.109+00:00,1357338,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:15.415+00:00,1357645,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:15.723+00:00,1357952,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:16.029+00:00,1358259,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:16.336+00:00,1358566,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:16.644+00:00,1358873,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:16.950+00:00,1359180,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:17.257+00:00,1359487,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:17.564+00:00,1359794,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:17.872+00:00,1360101,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:18.179+00:00,1360408,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:18.486+00:00,1360715,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:18.793+00:00,1361022,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:19.100+00:00,1361329,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:19.406+00:00,1361636,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:19.714+00:00,1361943,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:20.020+00:00,1362250,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:20.327+00:00,1362557,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:20.635+00:00,1362864,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:20.942+00:00,1363171,41.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:21.248+00:00,1363478,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:21.555+00:00,1363785,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:21.862+00:00,1364092,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:22.170+00:00,1364399,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:22.784+00:00,1364706,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:22.784+00:00,1365013,40.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:23.090+00:00,1365320,40.3,28.82,0.0,10,15.0,-35.5
2026-07-20T00:03:23.397+00:00,1365627,41.3,28.83,0.0,10,15.0,-35.5
2026-07-20T00:03:23.704+00:00,1365934,40.3,28.82,0.0,10,15.0,-35.5
